worker_id,timestep,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,ttc,in_restricted_zone,worker_bpm,fatigue_index,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
10,197,395.5,55.37,-300.0,433.13,83.59,-300.0,47.04,0.57,3.52,4.09,11.49,0,74.2,0.124,8.12,1.91,51.6,1
10,198,397.0,55.92,-300.0,434.94,84.38,-300.0,47.43,0.77,2.62,3.38,14.02,0,75.0,0.125,8.52,2.05,51.5,0
10,199,398.5,56.44,-300.0,435.91,84.5,-300.0,46.76,0.7,2.99,3.69,12.68,0,74.1,0.124,8.86,2.04,50.8,1
10,200,400.0,56.94,-300.0,437.57,85.12,-300.0,46.97,0.5,2.54,3.04,15.44,0,75.5,0.126,8.9,2.18,50.7,1
11,1,101.5,50.67,-300.0,133.41,74.6,-300.0,39.88,0.99,2.89,3.88,10.28,0,72.8,0.068,11.33,1.78,60.8,1
11,2,103.0,51.33,-300.0,134.13,74.68,-300.0,38.92,0.75,2.7,3.45,11.29,0,74.9,0.069,11.33,1.88,59.9,0
11,3,104.5,51.99,-300.0,135.81,75.47,-300.0,39.13,0.77,4.44,5.21,7.51,0,74.9,0.071,11.43,1.79,59.6,0
11,4,106.0,52.64,-300.0,137.72,76.43,-300.0,39.65,0.83,2.76,3.59,11.03,0,74.2,0.071,11.1,1.79,59.8,0
11,5,107.5,53.27,-300.0,139.48,77.26,-300.0,39.97,1.16,3.62,4.78,8.36,0,75.2,0.07,10.81,1.83,59.1,2
11,6,109.0,53.89,-300.0,140.57,77.57,-300.0,39.46,0.92,3.08,3.99,9.88,0,75.7,0.072,10.39,1.92,58.4,0
11,7,110.5,54.5,-300.0,142.57,78.55,-300.0,40.08,0.61,2.93,3.54,11.33,0,76.9,0.074,10.28,1.94,58.1,0
11,8,112.0,55.08,-300.0,143.17,78.46,-300.0,38.96,0.57,1.51,2.08,18.73,0,76.6,0.074,10.19,1.97,57.7,0
11,9,113.5,55.65,-300.0,144.22,78.69,-300.0,38.4,0.91,2.38,3.3,11.65,0,78.3,0.075,10.79,1.99,57.3,0
11,10,115.0,56.18,-300.0,146.32,79.67,-300.0,39.15,0.62,1.35,1.97,19.91,0,77.0,0.075,10.77,1.91,57.1,1
11,11,116.5,56.69,-300.0,147.99,80.31,-300.0,39.36,1.06,2.43,3.49,11.29,0,78.9,0.075,10.58,1.86,57.3,2
11,12,118.0,57.17,-300.0,148.59,80.12,-300.0,38.24,0.35,1.35,1.7,22.53,0,78.4,0.077,10.52,1.73,56.4,0
11,13,119.5,57.62,-300.0,150.0,80.5,-300.0,38.13,1.13,2.0,3.14,12.15,0,77.1,0.079,10.7,1.83,55.7,0
11,14,121.0,58.04,-300.0,152.65,81.77,-300.0,39.56,0.49,2.61,3.1,12.75,0,77.2,0.08,11.01,1.69,55.9,2
11,15,122.5,58.41,-300.0,153.6,81.74,-300.0,38.87,0.58,3.18,3.77,10.32,0,76.6,0.08,10.67,1.6,55.6,2
11,16,124.0,58.76,-300.0,155.25,82.2,-300.0,39.07,0.65,3.13,3.77,10.35,0,77.1,0.083,10.64,1.67,56.1,0
11,17,125.5,59.06,-300.0,156.63,82.41,-300.0,38.91,0.67,1.31,1.98,19.61,0,77.1,0.082,11.25,1.77,57.0,0
11,18,127.0,59.32,-300.0,159.33,83.57,-300.0,40.42,0.81,2.94,3.75,10.77,0,76.5,0.083,10.7,1.58,56.3,1
11,19,128.5,59.54,-300.0,160.67,83.67,-300.0,40.21,0.51,3.68,4.19,9.59,0,78.2,0.083,10.96,1.7,55.2,1
11,20,130.0,59.72,-300.0,160.57,82.64,-300.0,38.21,0.72,2.04,2.76,13.85,0,78.6,0.082,10.77,1.64,55.3,2
11,21,131.5,59.85,-300.0,162.52,83.12,-300.0,38.77,0.76,2.07,2.83,13.71,0,78.1,0.085,10.5,1.56,55.4,0
11,22,133.0,59.95,-300.0,164.9,83.87,-300.0,39.88,0.77,1.37,2.14,18.64,0,80.0,0.085,10.27,1.58,56.0,0
11,23,134.5,59.99,-300.0,166.24,83.8,-300.0,39.68,0.46,2.72,3.18,12.46,0,81.6,0.086,9.8,1.55,55.9,0
11,24,136.0,60.0,-300.0,167.33,83.5,-300.0,39.17,1.07,2.23,3.29,11.89,0,81.7,0.085,9.3,1.52,56.4,1
11,25,137.5,59.95,-300.0,168.13,82.93,-300.0,38.29,0.81,2.73,3.55,10.8,0,81.3,0.087,9.09,1.6,55.7,0
11,26,139.0,59.87,-300.0,169.92,83.06,-300.0,38.65,1.2,1.86,3.06,12.65,0,79.7,0.088,9.11,1.63,55.6,2
11,27,140.5,59.74,-300.0,171.11,82.69,-300.0,38.26,0.58,3.79,4.37,8.75,0,80.2,0.09,8.94,1.7,55.4,1
11,28,142.0,59.57,-300.0,171.89,81.98,-300.0,37.36,1.03,3.43,4.45,8.39,0,79.9,0.089,9.48,1.77,54.9,0
11,29,143.5,59.35,-300.0,172.37,81.0,-300.0,36.09,0.88,1.29,2.17,16.61,0,80.5,0.088,9.38,1.77,55.2,1
11,30,145.0,59.09,-300.0,169.85,77.73,-300.0,31.07,0.82,3.01,3.83,8.11,0,80.0,0.089,9.37,1.77,54.2,2
11,31,146.5,58.8,-300.0,168.3,75.15,-300.0,27.26,0.65,2.7,3.34,8.16,0,79.4,0.089,9.24,1.71,53.8,2
11,32,148.0,58.46,-300.0,167.44,73.04,-300.0,24.3,0.74,2.5,3.24,7.49,0,79.6,0.09,8.92,1.61,54.9,0
11,33,149.5,58.08,-300.0,166.84,71.09,-300.0,21.67,0.57,2.09,2.66,8.15,0,80.0,0.091,9.08,1.58,54.8,1
11,34,151.0,57.67,-300.0,164.26,67.62,-300.0,16.58,1.51,3.75,5.26,3.15,0,80.3,0.092,9.07,1.62,55.2,0
11,35,152.5,57.23,-300.0,165.69,67.12,-300.0,16.48,1.69,5.27,6.96,2.37,0,78.5,0.094,9.24,1.61,55.1,1
11,36,154.0,56.75,-300.0,164.92,64.94,-300.0,13.65,1.71,3.34,5.05,2.7,1,79.4,0.095,8.9,1.63,55.1,2
11,37,155.5,56.25,-300.0,165.64,63.85,-300.0,12.67,1.34,3.3,4.64,2.73,1,79.6,0.097,9.1,1.59,55.2,2
11,38,157.0,55.71,-300.0,165.97,62.44,-300.0,11.21,1.33,2.71,4.04,2.77,1,79.8,0.098,9.29,1.61,54.8,2
11,39,158.5,55.16,-300.0,169.94,63.73,-300.0,14.3,1.42,4.09,5.51,2.6,1,79.0,0.098,9.2,1.54,54.2,2
11,40,160.0,54.57,-300.0,170.3,62.3,-300.0,12.88,1.58,4.01,5.59,2.3,1,79.1,0.098,9.66,1.52,54.1,2
11,41,161.5,53.97,-300.0,172.33,62.09,-300.0,13.54,1.4,4.03,5.43,2.49,1,79.9,0.097,9.6,1.66,54.8,2
11,42,163.0,53.35,-300.0,173.28,61.06,-300.0,12.86,1.47,4.03,5.51,2.33,1,82.5,0.099,9.37,1.65,55.1,2
11,43,164.5,52.71,-300.0,174.91,60.52,-300.0,13.01,1.3,4.87,6.17,2.11,1,82.8,0.1,9.26,1.66,55.6,2
11,44,166.0,52.07,-300.0,176.65,60.06,-300.0,13.32,1.45,3.67,5.12,2.6,1,82.7,0.101,8.93,1.64,55.1,2
11,45,167.5,51.41,-300.0,179.44,60.36,-300.0,14.92,1.67,3.29,4.96,3.01,1,80.8,0.099,8.5,1.78,54.9,0
11,46,169.0,50.75,-300.0,182.22,60.66,-300.0,16.53,1.6,4.43,6.03,2.74,0,80.8,0.099,8.85,1.83,55.4,1
11,47,170.5,50.08,-300.0,185.32,61.19,-300.0,18.52,1.62,3.51,5.13,3.61,0,80.2,0.099,9.23,1.81,54.8,1
11,48,172.0,49.42,-300.0,192.05,64.45,-300.0,25.06,0.86,2.42,3.29,7.62,0,80.2,0.102,9.48,1.81,53.9,1
11,49,173.5,48.75,-300.0,193.61,63.84,-300.0,25.14,0.7,3.07,3.77,6.67,0,78.8,0.104,9.45,1.83,53.4,0
11,50,175.0,48.09,-300.0,198.79,65.93,-300.0,29.73,0.9,1.57,2.47,12.02,0,80.8,0.106,9.71,1.7,53.4,0
11,51,176.5,47.44,-300.0,201.54,66.22,-300.0,31.3,1.04,2.97,4.02,7.79,0,79.3,0.106,9.52,1.67,54.0,2
11,52,178.0,46.81,-300.0,205.04,67.09,-300.0,33.8,0.42,3.02,3.44,9.82,0,77.7,0.105,8.87,1.65,54.6,1
11,53,179.5,46.18,-300.0,209.53,68.71,-300.0,37.54,0.85,1.54,2.39,15.68,0,78.6,0.107,8.91,1.8,54.8,2
11,54,181.0,45.57,-300.0,212.12,68.91,-300.0,38.9,0.94,1.86,2.79,13.92,0,79.0,0.108,9.08,1.74,54.7,0
11,55,182.5,44.99,-300.0,214.67,69.11,-300.0,40.21,0.64,0.78,1.42,28.34,0,79.7,0.107,9.1,1.74,54.7,0
11,56,184.0,44.42,-300.0,215.61,68.13,-300.0,39.52,0.74,2.72,3.46,11.42,0,79.7,0.108,9.61,1.77,54.5,0
11,57,185.5,43.88,-300.0,216.76,67.33,-300.0,39.08,0.62,2.85,3.47,11.27,0,80.0,0.108,9.73,1.76,54.7,1
11,58,187.0,43.37,-300.0,217.75,66.43,-300.0,38.44,0.98,3.22,4.2,9.15,0,79.7,0.107,9.49,1.82,55.7,0
11,59,188.5,42.88,-300.0,220.82,67.12,-300.0,40.4,0.73,2.86,3.6,11.23,0,78.7,0.107,9.25,1.66,56.2,0
11,60,190.0,42.43,-300.0,221.95,66.4,-300.0,39.94,0.35,2.29,2.64,15.11,0,77.3,0.106,9.64,1.69,55.4,2
11,61,191.5,42.01,-300.0,222.06,64.93,-300.0,38.2,0.68,1.89,2.57,14.87,0,77.1,0.107,10.16,1.53,55.2,1
11,62,193.0,41.63,-300.0,224.38,65.17,-300.0,39.23,0.74,3.26,3.99,9.82,0,77.4,0.108,10.17,1.49,55.6,1
11,63,194.5,41.28,-300.0,225.95,64.87,-300.0,39.31,0.96,3.23,4.19,9.38,0,78.5,0.109,10.52,1.56,55.3,1
11,64,196.0,40.98,-300.0,227.14,64.33,-300.0,38.92,0.8,2.48,3.28,11.87,0,77.8,0.111,10.49,1.58,55.2,0
11,65,197.5,40.71,-300.0,229.35,64.6,-300.0,39.82,1.4,1.59,2.99,13.31,0,76.8,0.11,10.3,1.6,54.8,1
11,66,199.0,40.48,-300.0,230.89,64.4,-300.0,39.86,0.69,2.61,3.31,12.06,0,76.2,0.111,10.53,1.68,55.1,0
11,67,200.5,40.3,-300.0,231.74,63.73,-300.0,39.05,1.02,2.73,3.74,10.43,0,76.1,0.11,10.29,1.65,55.2,0
11,68,202.0,40.16,-300.0,233.18,63.54,-300.0,38.97,0.87,3.06,3.93,9.93,0,75.0,0.112,10.06,1.58,54.8,0
11,69,203.5,40.06,-300.0,235.82,64.3,-300.0,40.4,1.3,2.19,3.49,11.59,0,74.8,0.112,9.93,1.53,54.7,0
11,70,205.0,40.01,-300.0,236.96,63.98,-300.0,39.95,1.02,2.75,3.77,10.61,0,73.9,0.112,9.69,1.56,55.1,1
11,71,206.5,40.0,-300.0,237.91,63.56,-300.0,39.26,0.77,2.43,3.2,12.27,0,76.0,0.114,9.81,1.73,55.2,1
11,72,208.0,40.04,-300.0,238.32,62.78,-300.0,37.9,0.4,3.17,3.57,10.62,0,74.5,0.114,9.23,1.72,54.8,2
11,73,209.5,40.12,-300.0,241.08,63.8,-300.0,39.47,0.65,2.22,2.87,13.77,0,75.8,0.114,9.37,1.64,54.5,2
11,74,211.0,40.24,-300.0,242.81,64.1,-300.0,39.76,0.86,1.7,2.57,15.48,0,74.6,0.115,9.68,1.63,54.1,1
11,75,212.5,40.41,-300.0,242.1,62.61,-300.0,37.0,0.83,2.54,3.38,10.96,0,75.1,0.113,9.3,1.58,54.0,0
11,76,214.0,40.62,-300.0,245.52,64.26,-300.0,39.4,0.84,3.01,3.85,10.24,0,75.5,0.112,9.71,1.71,53.2,2
11,77,215.5,40.87,-300.0,246.59,64.19,-300.0,38.87,0.87,2.02,2.89,13.45,0,75.8,0.113,10.3,1.77,53.2,2
11,78,217.0,41.17,-300.0,248.22,64.58,-300.0,39.02,0.73,2.65,3.38,11.55,0,77.2,0.113,9.93,1.64,53.4,1
11,79,218.5,41.5,-300.0,249.28,64.58,-300.0,38.47,0.85,1.98,2.83,13.58,0,78.2,0.113,9.81,1.65,53.1,0
11,80,220.0,41.87,-300.0,251.26,65.31,-300.0,39.08,0.85,3.42,4.27,9.16,0,76.9,0.114,9.8,1.69,53.4,1
11,81,221.5,42.27,-300.0,253.75,66.46,-300.0,40.31,0.81,2.88,3.69,10.91,0,77.5,0.114,9.82,1.68,53.2,1
11,82,223.0,42.71,-300.0,254.07,66.02,-300.0,38.84,0.74,2.88,3.61,10.75,0,77.5,0.115,9.75,1.57,53.1,1
11,83,224.5,43.18,-300.0,256.48,67.17,-300.0,39.97,0.81,2.69,3.51,11.4,0,76.8,0.114,9.88,1.57,53.0,0
11,84,226.0,43.69,-300.0,256.84,66.82,-300.0,38.55,0.74,2.5,3.24,11.9,0,76.3,0.113,9.95,1.54,53.0,0
11,85,227.5,44.22,-300.0,259.34,68.1,-300.0,39.81,0.88,2.03,2.91,13.67,0,75.2,0.112,9.72,1.6,53.8,1
11,86,229.0,44.77,-300.0,260.36,68.29,-300.0,39.2,0.96,2.26,3.22,12.18,0,75.3,0.107,9.92,1.66,53.4,1
11,87,230.5,45.35,-300.0,261.71,68.76,-300.0,39.01,0.59,1.44,2.03,19.17,0,76.4,0.103,9.92,1.59,52.6,1
11,88,232.0,45.95,-300.0,261.88,68.37,-300.0,37.35,0.99,2.53,3.53,10.59,0,77.3,0.098,9.77,1.66,52.8,1
11,89,233.5,46.57,-300.0,262.02,67.96,-300.0,35.65,0.96,2.26,3.22,11.06,0,77.8,0.096,9.68,1.63,53.4,0
11,90,235.0,47.21,-300.0,259.13,65.3,-300.0,30.16,0.67,3.0,3.67,8.21,0,77.7,0.09,9.96,1.43,52.2,1
11,91,236.5,47.85,-300.0,258.6,64.43,-300.0,27.63,0.91,2.92,3.83,7.22,0,77.0,0.086,9.13,1.52,52.3,2
11,92,238.0,48.51,-300.0,258.25,63.69,-300.0,25.31,0.79,2.52,3.31,7.65,0,77.5,0.082,8.55,1.72,52.8,1
11,93,239.5,49.17,-300.0,255.05,60.84,-300.0,19.44,1.24,3.72,4.97,3.91,0,77.5,0.079,7.94,1.71,51.8,2
11,94,241.0,49.83,-300.0,254.49,59.96,-300.0,16.87,1.44,3.62,5.06,3.33,0,77.8,0.075,7.8,1.78,52.0,0
11,95,242.5,50.5,-300.0,253.54,58.78,-300.0,13.8,1.61,3.86,5.47,2.52,1,77.7,0.071,8.05,1.64,52.1,2
11,96,244.0,51.17,-300.0,252.21,57.32,-300.0,10.26,1.56,4.05,5.61,1.83,1,78.3,0.065,7.99,1.82,52.0,2
11,97,245.5,51.82,-300.0,252.02,56.72,-300.0,8.16,1.44,4.01,5.45,1.5,1,79.7,0.062,8.0,1.88,52.8,2
11,98,247.0,52.48,-300.0,253.03,57.0,-300.0,7.54,1.7,5.87,7.57,1.0,1,80.1,0.06,7.85,1.96,53.0,2
11,99,248.5,53.12,-300.0,254.63,57.71,-300.0,7.66,1.4,4.07,5.47,1.4,1,82.0,0.056,8.44,1.87,53.9,2
11,100,250.0,53.74,-300.0,254.87,57.4,-300.0,6.09,1.7,3.93,5.63,1.08,1,82.8,0.052,8.44,1.89,54.3,2
11,101,251.5,54.35,-300.0,256.07,57.78,-300.0,5.71,1.89,4.16,6.05,0.94,1,83.2,0.047,8.43,1.83,53.6,2
11,102,253.0,54.94,-300.0,258.08,58.75,-300.0,6.35,1.92,4.24,6.16,1.03,1,83.4,0.045,8.12,1.77,53.0,2
11,103,254.5,55.51,-300.0,258.62,58.6,-300.0,5.15,1.83,3.8,5.63,0.91,1,82.4,0.043,8.1,1.65,52.7,2
11,104,256.0,56.05,-300.0,261.35,60.06,-300.0,6.69,1.6,4.32,5.93,1.13,1,85.1,0.038,8.19,1.64,51.9,2
11,105,257.5,56.57,-300.0,263.52,61.09,-300.0,7.53,1.68,4.37,6.05,1.24,1,85.7,0.035,8.05,1.61,51.8,2
11,106,259.0,57.06,-300.0,265.14,61.66,-300.0,7.67,1.73,5.29,7.02,1.09,1,86.7,0.037,8.2,1.67,51.2,2
11,107,260.5,57.51,-300.0,265.75,61.45,-300.0,6.56,1.5,2.93,4.44,1.48,1,87.0,0.039,8.52,1.61,51.1,2
11,108,262.0,57.94,-300.0,267.96,62.41,-300.0,7.46,1.33,3.95,5.28,1.41,1,88.1,0.041,9.3,1.75,51.2,2
11,109,263.5,58.32,-300.0,271.82,64.57,-300.0,10.4,1.64,3.84,5.47,1.9,1,86.4,0.043,9.58,1.76,51.3,1
11,110,265.0,58.67,-300.0,275.89,66.84,-300.0,13.61,1.75,4.68,6.43,2.12,1,84.2,0.045,9.48,1.89,51.8,2
11,111,266.5,58.99,-300.0,279.41,68.67,-300.0,16.13,1.76,3.11,4.87,3.31,0,82.8,0.047,9.27,1.78,51.9,2
11,112,268.0,59.26,-300.0,283.73,71.06,-300.0,19.66,1.39,5.43,6.82,2.88,0,82.5,0.048,9.13,1.96,52.0,0
11,113,269.5,59.49,-300.0,288.65,73.85,-300.0,23.94,0.72,1.86,2.58,9.27,0,81.8,0.048,9.43,1.79,51.9,0
11,114,271.0,59.68,-300.0,291.83,75.3,-300.0,26.03,0.92,2.77,3.7,7.04,0,80.4,0.05,9.13,1.8,52.1,0
11,115,272.5,59.83,-300.0,296.39,77.75,-300.0,29.87,0.89,1.96,2.85,10.47,0,81.0,0.051,9.34,1.91,52.6,1
11,116,274.0,59.93,-300.0,301.53,80.58,-300.0,34.42,1.02,2.65,3.68,9.36,0,81.1,0.052,8.95,1.93,52.6,1
11,117,275.5,59.99,-300.0,303.91,81.29,-300.0,35.51,0.92,2.4,3.31,10.72,0,79.6,0.054,8.56,2.04,52.4,0
11,118,277.0,60.0,-300.0,306.27,81.95,-300.0,36.58,0.85,2.95,3.8,9.64,0,79.7,0.053,8.85,2.06,52.0,2
11,119,278.5,59.97,-300.0,309.11,82.92,-300.0,38.26,0.65,2.23,2.88,13.27,0,77.8,0.056,9.3,2.07,51.8,0
11,120,280.0,59.89,-300.0,310.76,82.96,-300.0,38.45,0.76,3.11,3.87,9.94,0,79.2,0.056,8.94,2.19,50.8,0
11,121,281.5,59.77,-300.0,313.09,83.47,-300.0,39.48,0.6,2.3,2.9,13.61,0,77.1,0.058,9.21,2.12,51.5,0
11,122,283.0,59.61,-300.0,313.79,82.7,-300.0,38.48,1.09,2.41,3.5,11.0,0,76.4,0.062,9.41,2.11,52.1,0
11,123,284.5,59.41,-300.0,316.03,83.06,-300.0,39.42,0.86,2.1,2.96,13.33,0,76.3,0.064,8.78,2.06,52.7,1
11,124,286.0,59.16,-300.0,316.89,82.33,-300.0,38.61,0.7,3.74,4.43,8.71,0,77.6,0.064,8.62,2.05,53.9,2
11,125,287.5,58.87,-300.0,317.5,81.37,-300.0,37.5,1.17,2.6,3.78,9.93,0,76.7,0.065,8.73,1.93,53.8,0
11,126,289.0,58.55,-300.0,320.56,82.21,-300.0,39.44,1.06,1.06,2.12,18.56,0,77.3,0.067,8.58,2.04,53.3,0
11,127,290.5,58.18,-300.0,321.95,81.77,-300.0,39.32,0.89,2.25,3.14,12.51,0,76.8,0.068,8.82,2.08,53.1,1
11,128,292.0,57.78,-300.0,323.69,81.55,-300.0,39.61,0.53,2.82,3.35,11.82,0,77.0,0.068,9.4,1.95,51.9,0
11,129,293.5,57.34,-300.0,324.43,80.54,-300.0,38.66,0.65,3.07,3.72,10.39,0,75.7,0.068,9.65,1.98,52.0,0
11,130,295.0,56.88,-300.0,325.86,80.02,-300.0,38.58,0.96,2.16,3.12,12.38,0,75.3,0.07,9.2,1.8,51.7,0
11,131,296.5,56.38,-300.0,328.12,80.09,-300.0,39.52,0.99,2.7,3.69,10.71,0,76.2,0.069,9.27,1.85,51.0,0
11,132,298.0,55.85,-300.0,330.33,80.1,-300.0,40.41,0.97,2.41,3.38,11.95,0,79.1,0.067,9.66,1.82,50.1,0
11,133,299.5,55.3,-300.0,330.87,78.82,-300.0,39.21,0.69,2.72,3.42,11.48,0,79.7,0.07,10.04,1.75,50.7,0
11,134,301.0,54.72,-300.0,332.63,78.44,-300.0,39.54,0.88,1.98,2.85,13.85,0,78.9,0.07,9.96,1.68,50.1,1
11,135,302.5,54.12,-300.0,333.65,77.49,-300.0,38.94,0.9,3.0,3.9,9.99,0,78.3,0.072,9.81,1.68,50.5,1
11,136,304.0,53.51,-300.0,334.37,76.28,-300.0,37.96,0.77,2.57,3.34,11.36,0,75.5,0.073,9.2,1.59,49.8,0
11,137,305.5,52.87,-300.0,337.48,76.86,-300.0,39.97,0.59,2.06,2.65,15.07,0,74.9,0.074,9.25,1.45,49.8,0
11,138,307.0,52.23,-300.0,338.94,76.18,-300.0,39.93,0.86,2.24,3.1,12.88,0,74.9,0.075,9.46,1.34,49.7,1
11,139,308.5,51.57,-300.0,340.31,75.44,-300.0,39.77,1.1,3.63,4.73,8.4,0,75.8,0.076,9.92,1.55,49.7,0
11,140,310.0,50.91,-300.0,341.24,74.35,-300.0,39.05,0.61,2.28,2.89,13.51,0,78.9,0.076,9.7,1.45,49.7,0
11,141,311.5,50.25,-300.0,343.24,74.05,-300.0,39.68,0.56,2.41,2.97,13.35,0,76.5,0.077,10.01,1.45,49.7,0
11,142,313.0,49.58,-300.0,344.93,73.53,-300.0,39.91,0.77,2.64,3.41,11.7,0,76.4,0.079,10.3,1.41,49.5,1
11,143,314.5,48.92,-300.0,346.9,73.21,-300.0,40.5,0.98,1.36,2.34,17.28,0,74.3,0.079,10.35,1.36,49.3,1
11,144,316.0,48.26,-300.0,347.99,72.25,-300.0,39.99,0.65,1.81,2.45,16.29,0,75.1,0.079,10.16,1.31,48.6,0
11,145,317.5,47.6,-300.0,348.9,71.15,-300.0,39.25,0.97,2.08,3.06,12.83,0,75.4,0.078,9.84,1.4,49.9,0
11,146,319.0,46.96,-300.0,349.52,69.85,-300.0,38.15,0.4,2.34,2.74,13.9,0,75.8,0.078,10.03,1.36,50.0,1
11,147,320.5,46.34,-300.0,351.6,69.66,-300.0,38.87,0.7,3.48,4.17,9.32,0,75.1,0.079,10.23,1.32,50.0,1
11,148,322.0,45.72,-300.0,352.1,68.3,-300.0,37.62,0.44,1.63,2.07,18.22,0,75.6,0.078,9.97,1.38,49.7,0
11,149,323.5,45.13,-300.0,352.21,66.67,-300.0,35.89,0.96,2.67,3.64,9.87,0,76.0,0.08,9.99,1.54,50.2,0
11,150,325.0,44.56,-300.0,351.98,64.79,-300.0,33.72,0.7,3.53,4.23,7.97,0,76.3,0.081,9.99,1.67,50.4,0
11,151,326.5,44.01,-300.0,350.1,61.71,-300.0,29.5,1.16,3.37,4.53,6.51,0,76.9,0.08,9.86,1.7,50.8,2
11,152,328.0,43.49,-300.0,350.45,60.33,-300.0,28.06,0.93,2.64,3.56,7.88,0,77.0,0.082,9.53,1.85,49.7,1
11,153,329.5,43.0,-300.0,347.03,56.15,-300.0,21.91,1.09,2.46,3.55,6.16,0,78.1,0.083,9.59,1.89,50.1,2
11,154,331.0,42.54,-300.0,347.77,55.12,-300.0,20.97,0.73,3.33,4.06,5.16,0,77.1,0.083,9.8,1.98,50.3,1
11,155,332.5,42.11,-300.0,346.82,52.85,-300.0,17.9,1.42,4.72,6.14,2.92,0,76.7,0.086,9.71,1.88,49.7,1
11,156,334.0,41.72,-300.0,346.55,51.13,-300.0,15.69,1.51,4.11,5.62,2.79,0,79.1,0.085,9.66,1.82,49.5,0
11,157,335.5,41.37,-300.0,348.78,51.32,-300.0,16.6,1.84,3.09,4.93,3.37,0,79.8,0.086,9.6,1.87,48.9,0
11,158,337.0,41.05,-300.0,349.2,50.2,-300.0,15.24,1.83,5.54,7.37,2.07,0,80.0,0.09,9.44,1.96,49.7,2
11,159,338.5,40.77,-300.0,351.19,50.29,-300.0,15.86,1.41,2.89,4.3,3.69,0,78.5,0.092,9.24,1.94,49.2,1
11,160,340.0,40.54,-300.0,353.67,50.79,-300.0,17.09,1.69,3.37,5.06,3.38,0,78.2,0.093,8.9,1.93,49.9,0
11,161,341.5,40.34,-300.0,355.62,50.93,-300.0,17.65,1.59,4.1,5.69,3.1,0,78.6,0.093,9.51,1.89,50.0,1
11,162,343.0,40.19,-300.0,355.82,49.81,-300.0,16.03,1.52,4.81,6.33,2.53,0,79.9,0.094,9.56,1.95,48.9,2
11,163,344.5,40.08,-300.0,358.49,50.57,-300.0,17.48,1.18,3.52,4.7,3.72,0,79.4,0.093,9.74,1.96,48.8,1
11,164,346.0,40.02,-300.0,359.77,50.35,-300.0,17.22,1.25,3.96,5.21,3.3,0,76.8,0.094,9.7,2.0,48.1,1
11,165,347.5,40.0,-300.0,362.77,51.45,-300.0,19.08,1.54,3.17,4.71,4.05,0,76.3,0.095,10.25,2.0,47.7,0
11,166,349.0,40.03,-300.0,364.76,51.84,-300.0,19.7,1.54,4.75,6.29,3.13,0,77.3,0.098,9.93,2.05,48.6,2
11,167,350.5,40.09,-300.0,367.54,52.88,-300.0,21.3,1.1,0.94,2.04,10.46,0,77.5,0.1,10.72,2.06,48.5,0
11,168,352.0,40.21,-300.0,371.28,54.67,-300.0,24.1,0.6,4.27,4.87,4.95,0,78.3,0.1,10.52,2.1,48.8,1
11,169,353.5,40.37,-300.0,375.06,56.53,-300.0,26.94,0.62,2.01,2.63,10.25,0,76.5,0.101,10.3,2.11,49.6,1
11,170,355.0,40.57,-300.0,380.01,59.32,-300.0,31.26,0.84,2.41,3.25,9.61,0,76.8,0.102,10.57,2.11,49.3,1
11,171,356.5,40.81,-300.0,384.32,61.67,-300.0,34.77,1.01,3.48,4.49,7.74,0,75.4,0.104,10.55,2.13,49.8,1
11,172,358.0,41.09,-300.0,386.37,62.37,-300.0,35.46,0.69,3.26,3.95,8.98,0,75.2,0.103,10.13,2.17,49.4,0
11,173,359.5,41.41,-300.0,390.06,64.33,-300.0,38.2,1.12,3.45,4.57,8.35,0,76.7,0.103,10.12,2.07,49.9,1
11,174,361.0,41.77,-300.0,391.08,64.33,-300.0,37.6,0.88,2.95,3.83,9.82,0,78.3,0.103,9.99,2.08,49.4,0
11,175,362.5,42.17,-300.0,393.97,65.77,-300.0,39.34,0.76,2.89,3.66,10.76,0,77.8,0.105,9.46,2.16,49.8,1
11,176,364.0,42.6,-300.0,395.79,66.44,-300.0,39.73,0.69,1.76,2.45,16.24,0,75.5,0.105,9.74,2.12,50.4,0
11,177,365.5,43.06,-300.0,395.93,65.89,-300.0,38.04,0.68,3.07,3.74,10.17,0,74.9,0.104,9.64,2.06,49.6,2
11,178,367.0,43.56,-300.0,398.23,66.98,-300.0,39.04,0.76,2.59,3.35,11.66,0,76.3,0.106,9.96,2.1,49.8,0
11,179,368.5,44.08,-300.0,400.32,67.95,-300.0,39.77,0.55,2.62,3.17,12.53,0,76.9,0.108,10.09,2.18,49.3,1
11,180,370.0,44.63,-300.0,399.48,66.75,-300.0,36.85,0.73,2.84,3.58,10.3,0,78.1,0.108,9.98,2.22,48.7,1
11,181,371.5,45.21,-300.0,403.71,69.37,-300.0,40.27,1.12,1.8,2.92,13.8,0,75.9,0.108,10.41,2.23,49.2,0
11,182,373.0,45.8,-300.0,404.59,69.49,-300.0,39.48,0.81,2.38,3.19,12.39,0,74.4,0.106,10.35,2.3,49.4,1
11,183,374.5,46.42,-300.0,406.32,70.28,-300.0,39.77,0.92,3.77,4.69,8.48,0,75.0,0.107,10.0,2.45,49.7,0
